2650	服务中心	9.269180715654904e-06
2651	航空	0.00010196098787220395
2652	基斯	5.561508429392943e-06
2653	微波器	7.415344572523924e-06
2654	2008年	0.0008268109198364175
2655	齐心文具	9.269180715654904e-06
2656	山东电力	1.6684525288178828e-05
2657	友邦	5.561508429392943e-06
2658	院中	5.561508429392943e-06
2659	物价员	7.415344572523924e-06
2660	张立和	7.415344572523924e-06
2661	Altair	1.2976853001916867e-05
2662	海区	9.269180715654904e-06
2663	中国香港	9.269180715654904e-06
2664	舟桥	5.561508429392943e-06
2665	化发展	7.415344572523924e-06
2666	经济系	2.4099869860702753e-05
2667	海兰	1.2976853001916867e-05
2668	特米	5.561508429392943e-06
2669	培训中心	1.6684525288178828e-05
2670	劳动模范	4.6345903578274524e-05
2671	供销合作	9.269180715654904e-06
2672	任海军	7.415344572523924e-06
2673	青岛海尔	2.4099869860702753e-05
2674	月入	9.269180715654904e-06
2675	良训	5.561508429392943e-06
2676	厂长	0.0002799292576127781
2677	1980	9.083797101341807e-05
2678	牛	3.707672286261962e-06
2679	伯	7.415344572523924e-06
2680	常申	5.561508429392943e-06
2681	广安	5.561508429392943e-06
2682	年后	9.269180715654904e-06
2683	数字电视	9.269180715654904e-06
2684	工程造价	9.269180715654904e-06
2685	兼	0.00037447490091245815
2686	二十余年	9.269180715654904e-06
2687	陆地	5.561508429392943e-06
2688	闵行	5.561508429392943e-06
2689	山阴	5.561508429392943e-06
2690	胡颖	5.561508429392943e-06
2691	马来西亚	3.89305590057506e-05
2692	精米	5.561508429392943e-06
2693	麦肯锡	7.415344572523924e-06
2694	谊	3.707672286261962e-06
2695	静安	5.561508429392943e-06
2696	业经	4.6345903578274524e-05
2697	司南	5.561508429392943e-06
2698	科锐第	7.415344572523924e-06
2699	林先生	1.2976853001916867e-05
2700	北方工业大学	1.2976853001916867e-05
2701	澳丽克	7.415344572523924e-06
2702	2009	0.0007359729488229994
2703	管线	5.561508429392943e-06
2704	昭和	5.561508429392943e-06
2705	饮食	1.6684525288178828e-05
2706	柴	3.707672286261962e-06
2707	周	2.7807542146964715e-05
2708	财政学	1.2976853001916867e-05
2709	治学	5.561508429392943e-06
2710	斯坦福	7.415344572523924e-06
2711	广誉远	7.415344572523924e-06
2712	进出口	0.00012420702158977571
2713	资源官	7.415344572523924e-06
2714	高级	0.0011549399171706012
2715	三月	1.2976853001916867e-05
2716	农林	5.561508429392943e-06
2717	软管	5.561508429392943e-06
2718	物资局	7.415344572523924e-06
2719	新	0.00010010715172907297
2720	处处	0.00017982210588370515
2721	中联	5.561508429392943e-06
2722	贝尔实验室	1.1123016858785886e-05
2723	科伦斗山	9.269180715654904e-06
2724	信托部	7.415344572523924e-06
2725	城市	5.0053575864536486e-05
2726	CVRDINCO	1.6684525288178828e-05
2727	四维	5.561508429392943e-06
2728	录	3.707672286261962e-06
2729	智能卡	1.853836143130981e-05
2730	彼	3.707672286261962e-06
2731	商城	1.2976853001916867e-05
2732	门子	1.2976853001916867e-05
2733	重工	2.7807542146964715e-05
2734	机修	9.269180715654904e-06
2735	排长	5.561508429392943e-06
2736	工地	5.561508429392943e-06
2737	国际关系学院	1.2976853001916867e-05
2738	安徽大学	3.1515214433226674e-05
2739	朗姿	5.561508429392943e-06
2740	海上	1.2976853001916867e-05
2741	母公司	1.853836143130981e-05
2742	资源师	7.415344572523924e-06
2743	股票	1.6684525288178828e-05
2744	业务部	7.415344572523924e-05
2745	雪凤	5.561508429392943e-06
2746	仲昊	5.561508429392943e-06
2747	医械	5.561508429392943e-06
2748	黄河旋风	9.269180715654904e-06
2749	瑞萍	5.561508429392943e-06
2750	北洋	5.561508429392943e-06
2751	财务经理	0.00014274538302108553
2752	库	1.1123016858785886e-05
2753	2003-2004年	2.039219757444079e-05
2754	香港大学	9.269180715654904e-06
2755	正泰	1.2976853001916867e-05
2756	食品安全	9.269180715654904e-06
2757	中国	0.0023117336704843333
2758	荣誉	2.7807542146964715e-05
2759	瓷厂	5.561508429392943e-06
2760	德力	9.269180715654904e-06
2761	大厦	1.6684525288178828e-05
2762	微电子学	9.269180715654904e-06
2763	公用事业	9.269180715654904e-06
2764	立现	5.561508429392943e-06
2765	工商业	7.415344572523924e-06
2766	器件	1.2976853001916867e-05
2767	车间团	7.415344572523924e-06
2768	妇联	5.561508429392943e-06
2769	网架	5.561508429392943e-06
2770	中软	5.561508429392943e-06
2771	联网	5.561508429392943e-06
2772	枣	3.707672286261962e-06
2773	中正	5.561508429392943e-06
2774	大队长	1.2976853001916867e-05
2775	苏州工业园区	1.2976853001916867e-05
2776	机器	9.269180715654904e-06
2777	司业	3.89305590057506e-05
2778	木箱部	7.415344572523924e-06
2779	阳西	5.561508429392943e-06
2780	入职	9.269180715654904e-06
2781	提纯	5.561508429392943e-06
2782	临时	1.6684525288178828e-05
2783	烯烃	5.561508429392943e-06
2784	证券公司	3.1515214433226674e-05
2785	军械	5.561508429392943e-06
2786	理财	9.269180715654904e-06
2787	杨志友	7.415344572523924e-06
2788	李跃昌	7.415344572523924e-06
2789	履行	5.561508429392943e-06
2790	靖桓	5.561508429392943e-06
2791	陶正利	7.415344572523924e-06
2792	网络	4.263823129201256e-05
2793	云章	5.561508429392943e-06
2794	郁	3.707672286261962e-06
2795	百威英博	9.269180715654904e-06
2796	电子	0.00028734460218530204
2797	海事	1.2976853001916867e-05
2798	B股	5.561508429392943e-06
2799	杨书剑	7.415344572523924e-06
2800	陈彰清	7.415344572523924e-06
2801	物流师	7.415344572523924e-06
2802	到	1.6684525288178828e-05
2803	市政法	7.415344572523924e-06
2804	18日	2.4099869860702753e-05
2805	Fidelidade-CompanhiadeSeguros	5.561508429392943e-05
2806	炼铁厂	7.415344572523924e-06
2807	物理系	1.2976853001916867e-05
2808	普查	9.269180715654904e-06
2809	用	3.707672286261962e-06
2810	耳	3.707672286261962e-06
2811	投资者	7.415344572523924e-06
2812	西泠	5.561508429392943e-06
2813	软件技术	9.269180715654904e-06
2814	实业	0.00022060650103258674
2815	术员	5.561508429392943e-06
2816	玉海	9.269180715654904e-06
2817	材料科学	1.6684525288178828e-05
2818	人力	8.71302987271561e-05
2819	绍兴市	7.415344572523924e-06
2820	”、“	2.4099869860702753e-05
2821	伊立浦	7.415344572523924e-06
2822	中央	5.376124815079845e-05
2823	孔	3.707672286261962e-06
2824	天津开发区	3.89305590057506e-05
2825	群	1.2976853001916867e-05
2826	纸业股	7.415344572523924e-06
2827	付有	5.561508429392943e-06
2828	对外贸易	9.269180715654904e-06
2829	大学专科	4.6345903578274524e-05
2830	H	3.707672286261962e-06
2831	武	1.4830689145047848e-05
2832	改造	5.561508429392943e-06
2833	东信和平	1.6684525288178828e-05
2834	欢	5.561508429392943e-06
2835	丰县	5.561508429392943e-06
2836	陈	8.527646258402512e-05
2837	销联社	7.415344572523924e-06
2838	非公有	7.415344572523924e-06
2839	家学	9.269180715654904e-06
2840	铁路局	2.9661378290095696e-05
2841	突出贡献	4.6345903578274524e-05
2842	洲	9.269180715654904e-06
2843	月份	9.269180715654904e-06
2844	二十多年	1.6684525288178828e-05
2845	福布斯	7.415344572523924e-06
2846	丁昀	5.561508429392943e-06
2847	知青	5.561508429392943e-06
2848	气候	5.561508429392943e-06
2849	卓曦文	7.415344572523924e-06
2850	吕剑	5.561508429392943e-06
2851	地质系	7.415344572523924e-06
2852	贺兰	9.269180715654904e-06
2853	华谊	5.561508429392943e-06
2854	宏太	5.561508429392943e-06
2855	濮阳	5.561508429392943e-06
2856	片剂	5.561508429392943e-06
2857	第五次	7.415344572523924e-06
2858	石化	2.7807542146964715e-05
2859	太安	5.561508429392943e-06
2860	万山	5.561508429392943e-06
2861	玛	5.561508429392943e-06
2862	现代化	7.415344572523924e-06
2863	团党委	1.2976853001916867e-05
2864	创办人	7.415344572523924e-06
2865	卫	9.269180715654904e-06
2866	请辞	5.561508429392943e-06
2867	舞团	5.561508429392943e-06
2868	鱼跃	5.561508429392943e-06
2869	带薪	5.561508429392943e-06
2870	南山	5.561508429392943e-06
2871	提	5.561508429392943e-06
2872	谷	5.561508429392943e-06
2873	水泥制品	9.269180715654904e-06
2874	志华	5.561508429392943e-06
2875	船舶工业	4.6345903578274524e-05
2876	境外	0.0005172202839335437
2877	艾依热提·麦麦提吐尔逊	2.224603371757177e-05
2878	特邀	1.2976853001916867e-05
2879	医药行业	2.4099869860702753e-05
2880	金叶	9.269180715654904e-06
2881	许倩	5.561508429392943e-06
2882	葛	5.561508429392943e-06
2883	区任	5.561508429392943e-06
2884	西安	0.0001353300384485616
2885	澄	5.561508429392943e-06
2886	1987	0.00011308400473098984
2887	发行部	7.415344572523924e-06
2888	工厂	6.859193729584629e-05
2889	专刊	5.561508429392943e-06
2890	均	5.561508429392943e-06
2891	市中心	7.415344572523924e-06
2892	永宁	5.561508429392943e-06
2893	麦肯锡公司	1.1123016858785886e-05
2894	投融资	1.853836143130981e-05
2895	研制者	7.415344572523924e-06
2896	京御	9.269180715654904e-06
2897	流	3.707672286261962e-06
2898	5％	5.561508429392943e-06
2899	光通信	7.415344572523924e-06
2900	戴卡	5.561508429392943e-06
2901	水产	3.5222886719488636e-05
2902	豫	1.1123016858785886e-05
2903	塔城	5.561508429392943e-06
2904	康恩贝	1.2976853001916867e-05
2905	赵小青	7.415344572523924e-06
2906	第十一届	1.6684525288178828e-05
2907	电子商务	2.4099869860702753e-05
2908	长城	2.7807542146964715e-05
2909	兼学	9.269180715654904e-06
2910	经团联	1.2976853001916867e-05
2911	审计工作	9.269180715654904e-06
2912	大学本科	0.0005283433007923295
2913	光器	9.269180715654904e-06
2914	双学士	7.415344572523924e-06
2915	海门	5.561508429392943e-06
2916	南瑞	5.561508429392943e-06
2917	航业	5.561508429392943e-06
2918	吴江市	1.2976853001916867e-05
2919	乌鲁木齐	1.6684525288178828e-05
2920	拓	9.269180715654904e-06
2921	种业	5.561508429392943e-06
2922	市立	5.561508429392943e-06
2923	工程技术	6.117659272332237e-05
2924	支持	1.2976853001916867e-05
2925	历史	5.561508429392943e-06
2926	″，	5.561508429392943e-06
2927	王先生	2.9661378290095696e-05
2928	泰	4.449206743514354e-05
2929	本地	5.561508429392943e-06
2930	副主任委员	2.039219757444079e-05
2931	八五	5.561508429392943e-06
2932	炬	3.707672286261962e-06
2933	运营部	1.853836143130981e-05
2934	吉林大学	3.1515214433226674e-05
2935	GMP	7.415344572523924e-06
2936	港航	5.561508429392943e-06
2937	博士	0.0004096977876319468
2938	百货	3.89305590057506e-05
2939	实战	5.561508429392943e-06
2940	1992-1997	1.853836143130981e-05
2941	王文霞	7.415344572523924e-06
2942	创建	9.269180715654904e-06
2943	天策	5.561508429392943e-06
2944	伊犁	5.561508429392943e-06
2945	总师	5.561508429392943e-06
2946	加拿	2.7807542146964715e-05
2947	粤高速	7.415344572523924e-06
2948	九十年	7.415344572523924e-06
2949	家电宝	7.415344572523924e-06
2950	伊利诺伊斯	1.1123016858785886e-05
2951	合金	1.2976853001916867e-05
2952	国栋	9.269180715654904e-06
2953	教导处	7.415344572523924e-06
2954	机关党委	1.6684525288178828e-05
2955	康宝	5.561508429392943e-06
2956	已不	5.561508429392943e-06
2957	济阳	5.561508429392943e-06
2958	信息处	7.415344572523924e-06
2959	凌伯辉	7.415344572523924e-06
2960	电厂	3.5222886719488636e-05
2961	矿石	5.561508429392943e-06
2962	安顺市	7.415344572523924e-06
2963	海口市	1.853836143130981e-05
2964	建筑师	1.853836143130981e-05
2965	省人大	3.5222886719488636e-05
2966	1969.12生	1.6684525288178828e-05
2967	全国政协	9.269180715654904e-06
2968	掌怀	5.561508429392943e-06
2969	浆纸	5.561508429392943e-06
2970	知微	5.561508429392943e-06
2971	航电	9.269180715654904e-06
2972	德科	9.269180715654904e-06
2973	明山	5.561508429392943e-06
2974	片区	5.561508429392943e-06
2975	26日	2.4099869860702753e-05
2976	盛佳	5.561508429392943e-06
2977	副主任	7.415344572523924e-05
2978	四年	1.6684525288178828e-05
2979	特殊津贴	6.859193729584629e-05
2980	安康	5.561508429392943e-06
2981	沃森	9.269180715654904e-06
2982	拟	3.707672286261962e-06
2983	件	3.707672286261962e-06
2984	吉恩	9.269180715654904e-06
2985	达	2.7807542146964715e-05
2986	：	0.000487558905643448
2987	博士学位	0.00012791469387603768
2988	车间主任	0.00015016072759360945
2989	工交司	7.415344572523924e-06
2990	呼和浩特	9.269180715654904e-06
2991	土地局	7.415344572523924e-06
2992	公安大学	9.269180715654904e-06
2993	六年	1.2976853001916867e-05
2994	2012/06	1.4830689145047848e-05
2995	）：	5.561508429392943e-06
2996	卫星	9.269180715654904e-06
2997	营	1.1123016858785886e-05
2998	钾肥厂	7.415344572523924e-06
2999	科学城	7.415344572523924e-06
3000	杭州人	7.415344572523924e-06
3001	国星	5.561508429392943e-06
3002	森	1.2976853001916867e-05
3003	管理科	1.2976853001916867e-05
3004	孙新虎	7.415344572523924e-06
3005	健康	1.2976853001916867e-05
3006	商业系统	9.269180715654904e-06
3007	固	3.707672286261962e-06
3008	副总会	5.746892043706041e-05
3009	大学毕业	9.269180715654904e-06
3010	镇长	5.561508429392943e-06
3011	志刚	5.561508429392943e-06
3012	共产党	2.9661378290095696e-05
3013	名学	5.561508429392943e-06
3014	导体	9.269180715654904e-06
3015	通金	5.561508429392943e-06
3016	环保处	7.415344572523924e-06
3017	访问	3.5222886719488636e-05
3018	业务主管	2.4099869860702753e-05
3019	1997年	0.0004467745104945664
3020	99	5.561508429392943e-06
3021	同盈	5.561508429392943e-06
3022	吐	3.707672286261962e-06
3023	ROCOilCompanyLimited	3.89305590057506e-05
3024	1-2010	1.2976853001916867e-05
3025	国际部	1.2976853001916867e-05
3026	北京对外经济贸易大学	2.039219757444079e-05
3027	多篇	5.561508429392943e-06
3028	制造	7.600728186837022e-05
3029	2007.12-2010.12	2.9661378290095696e-05
3030	在职	5.746892043706041e-05
3031	衡水	5.561508429392943e-06
3032	温哥华	7.415344572523924e-06
3033	医科	9.269180715654904e-06
3034	历年	5.561508429392943e-06
3035	非执业	7.415344572523924e-06
3036	小型机	7.415344572523924e-06
3037	绿化	5.561508429392943e-06
3038	公天华	7.415344572523924e-06
3039	土家族	7.415344572523924e-06
3040	共事	5.561508429392943e-06
3041	水电部	7.415344572523924e-06
3042	建筑工程	3.1515214433226674e-05
3043	国创	5.561508429392943e-06
3044	三届	5.746892043706041e-05
3045	科研成果	9.269180715654904e-06
3046	审批	5.561508429392943e-06
3047	材料厂	7.415344572523924e-06
3048	海利	5.561508429392943e-06
3049	轴承	1.2976853001916867e-05
3050	ú	3.707672286261962e-06
3051	商品城	7.415344572523924e-06
3052	清产核资	9.269180715654904e-06
3053	常熟市	2.4099869860702753e-05
3054	市场营销	3.1515214433226674e-05
3055	副会长	0.0002688062407539922
3056	陆江	5.561508429392943e-06
3057	实业公司	1.6684525288178828e-05
3058	港海	5.561508429392943e-06
3059	企家	5.561508429392943e-06
3060	获工学	2.9661378290095696e-05
3061	中国塑料	9.269180715654904e-06
3062	党组书记	6.117659272332237e-05
3063	两年	5.561508429392943e-06
3064	共同	1.2976853001916867e-05
3065	运输部	7.415344572523924e-06
3066	天宝	5.561508429392943e-06
3067	东园	9.269180715654904e-06
3068	运转班	7.415344572523924e-06
3069	东南大学	9.269180715654904e-06
3070	桐君阁	7.415344572523924e-06
3071	金属材料	2.4099869860702753e-05
3072	国民经济学	1.1123016858785886e-05
3073	允公	5.561508429392943e-06
3074	1994年	0.0004189669683476017
3075	外派	5.561508429392943e-06
3076	南城	5.561508429392943e-06
3077	党工委	7.415344572523924e-06
3078	矿矿	5.561508429392943e-06
3079	中原	3.89305590057506e-05
3080	华侨	5.561508429392943e-06
3081	兴发	5.561508429392943e-06
3082	喜田	5.561508429392943e-06
3083	事业群	7.415344572523924e-06
3084	1962	0.00020948348417380085
3085	往	3.707672286261962e-06
3086	洵	3.707672286261962e-06
3087	黄南	9.269180715654904e-06
3088	东江	2.4099869860702753e-05
3089	泵业	9.269180715654904e-06
3090	兰溪市	7.415344572523924e-06
3091	科股	9.269180715654904e-06
3092	商品	3.1515214433226674e-05
3093	第一台	7.415344572523924e-06
3094	药剂室	7.415344572523924e-06
3095	运营	6.488426500958433e-05
3096	部分	5.561508429392943e-06
3097	精神	5.561508429392943e-06
3098	雄震集团	1.6684525288178828e-05
3099	新河船	7.415344572523924e-06
3100	种	5.561508429392943e-06
3101	副厂长	0.00022987568174824164
3102	正律	5.561508429392943e-06
3103	丁凌烨	7.415344572523924e-06
3104	威成	5.561508429392943e-06
3105	钽	7.415344572523924e-06
3106	专利	1.2976853001916867e-05
3107	华杰	5.561508429392943e-06
3108	西餐	5.561508429392943e-06
3109	武佩雄	7.415344572523924e-06
3110	农机	9.269180715654904e-06
3111	皮草	5.561508429392943e-06
3112	基础	1.6684525288178828e-05
3113	秦皇	5.561508429392943e-06
3114	6-2003年	1.4830689145047848e-05
3115	计算机系统	1.1123016858785886e-05
3116	受	1.4830689145047848e-05
3117	HULL	9.269180715654904e-06
3118	证券	0.000391159426200637
3119	1997-1998年	2.039219757444079e-05
3120	2007	0.0008175417391207626
3121	杨育红	7.415344572523924e-06
3122	军政	5.561508429392943e-06
3123	专职	2.7807542146964715e-05
3124	厦	7.415344572523924e-06
3125	经济体	1.2976853001916867e-05
3126	闫建平	7.415344572523924e-06
3127	华晶	5.561508429392943e-06
3128	澳洲	1.2976853001916867e-05
3129	苑	1.2976853001916867e-05
3130	市委	6.117659272332237e-05
3131	电冰箱	1.2976853001916867e-05
3132	1973年	0.00010381482401533494
3133	自	9.454564329968003e-05
3134	民法	1.6684525288178828e-05
3135	电脑	2.039219757444079e-05
3136	红楼	5.561508429392943e-06
3137	保险公司	9.269180715654904e-06
3138	渔业	1.6684525288178828e-05
3139	储备物资	1.6684525288178828e-05
3140	五期	5.561508429392943e-06
3141	电力大学	9.269180715654904e-06
3142	荔遐	5.561508429392943e-06
3143	集美	5.561508429392943e-06
3144	河冶	5.561508429392943e-06
3145	上海银行	9.269180715654904e-06
3146	优秀青年	9.269180715654904e-06
3147	全国高校	9.269180715654904e-06
3148	政工干部	9.269180715654904e-06
3149	矿长	5.561508429392943e-06
3150	中京	9.269180715654904e-06
3151	九四二	7.415344572523924e-06
3152	廷	3.707672286261962e-06
3153	仪器厂	2.4099869860702753e-05
3154	精神文明	9.269180715654904e-06
3155	五一劳动	1.6684525288178828e-05
3156	外贸部	2.4099869860702753e-05
3157	党派	9.269180715654904e-06
3158	报告	2.039219757444079e-05
3159	企管部	2.4099869860702753e-05
3160	采购	4.6345903578274524e-05
3161	欣业	5.561508429392943e-06
3162	科特	5.561508429392943e-06
3163	富拉	5.561508429392943e-06
3164	魏毅军	7.415344572523924e-06
3165	振刚	5.561508429392943e-06
3166	化学工业	1.6684525288178828e-05
3167	客座	1.2976853001916867e-05
3168	教学部	7.415344572523924e-06
3169	大学城	7.415344572523924e-06
3170	一部	2.7807542146964715e-05
3171	30日	3.5222886719488636e-05
3172	缘	3.707672286261962e-06
3173	张立鸿	7.415344572523924e-06
3174	工交	9.269180715654904e-06
3175	京	1.4830689145047848e-05
3176	库车	1.2976853001916867e-05
3177	五华	5.561508429392943e-06
3178	SZ002042	1.6684525288178828e-05
3179	中共党员	0.0013588618929150091
3180	中国人民银行	0.00010196098787220395
3181	田承明	7.415344572523924e-06
3182	经济区	7.415344572523924e-06
3183	兖矿	5.561508429392943e-06
3184	25	1.6684525288178828e-05
3185	1965	0.00023914486246389655
3186	林松生	7.415344572523924e-06
3187	视	3.707672286261962e-06
3188	湖北省政府	1.1123016858785886e-05
3189	蔚深	5.561508429392943e-06
3190	民进会员	9.269180715654904e-06
3191	驻京办	7.415344572523924e-06
3192	轮船	1.2976853001916867e-05
3193	人寿	5.561508429392943e-06
3194	社区	5.561508429392943e-06
3195	建国	1.6684525288178828e-05
3196	锐捷	5.561508429392943e-06
3197	澳柯玛	1.2976853001916867e-05
3198	股份有限	0.006341973445651085
3199	开大	2.4099869860702753e-05
3200	广电	4.263823129201256e-05
3201	姿	3.707672286261962e-06
3202	罗湖	1.2976853001916867e-05
3203	法规部	7.415344572523924e-06
3204	中兴	9.269180715654904e-06
3205	美国贝尔实验室	1.4830689145047848e-05
3206	以来	2.4099869860702753e-05
3207	龙肇辉	7.415344572523924e-06
3208	物质	9.269180715654904e-06
3209	泾	3.707672286261962e-06
3210	服务部	7.415344572523924e-06
3211	市长	9.269180715654904e-06
3212	雪人	5.561508429392943e-06
3213	面具	1.6684525288178828e-05
3214	证券监管	9.269180715654904e-06
3215	汤	9.269180715654904e-06
3216	花科	5.561508429392943e-06
3217	中汇	9.269180715654904e-06
3218	玻纤	5.561508429392943e-06
3219	拉美地区	9.269180715654904e-06
3220	科科	5.561508429392943e-06
3221	营养学	7.415344572523924e-06
3222	监管	2.7807542146964715e-05
3223	此外	9.269180715654904e-06
3224	婴童	5.561508429392943e-06
3225	重型机械	9.269180715654904e-06
3226	担	5.561508429392943e-06
3227	陆治	5.561508429392943e-06
3228	号	3.707672286261962e-06
3229	直属	9.269180715654904e-06
3230	西峡	1.6684525288178828e-05
3231	丁笑	5.561508429392943e-06
3232	大中华	7.415344572523924e-06
3233	卫浴	5.561508429392943e-06
3234	樊燕	5.561508429392943e-06
3235	方明	5.561508429392943e-06
3236	核价	5.561508429392943e-06
3237	进步	5.746892043706041e-05
3238	九三年	7.415344572523924e-06
3239	任职	0.00026509856846773026
3240	冲	3.707672286261962e-06
3241	没有	1.2976853001916867e-05
3242	基建科	7.415344572523924e-06
3243	内胎	9.269180715654904e-06
3244	生产	0.00018723745045622908
3245	生物科技	5.376124815079845e-05
3246	珠海市	4.078439514888158e-05
3247	宁夏	6.859193729584629e-05
3248	劳资科	7.415344572523924e-06
3249	学部	2.039219757444079e-05
3250	优	3.707672286261962e-06
3251	亚星	9.269180715654904e-06
3252	福田	5.561508429392943e-06
3253	影视	5.561508429392943e-06
3254	实业集团	2.4099869860702753e-05
3255	盐业	1.2976853001916867e-05
3256	检察员	7.415344572523924e-06
3257	桂清	5.561508429392943e-06
3258	昌新	5.561508429392943e-06
3259	张秀生	7.415344572523924e-06
3260	赴美	9.269180715654904e-06
3261	市场运作	9.269180715654904e-06
3262	品级	5.561508429392943e-06
3263	最高人民法院	1.2976853001916867e-05
3264	人大常委会	2.039219757444079e-05
3265	五色	5.561508429392943e-06
3266	植保	5.561508429392943e-06
3267	中国区	4.078439514888158e-05
3268	莹源	5.561508429392943e-06
3269	汪群斌	7.415344572523924e-06
3270	天地	4.6345903578274524e-05
3271	药房	5.561508429392943e-06
3272	油公司	7.415344572523924e-06
3273	天职	5.561508429392943e-06
3274	天电	5.561508429392943e-06
3275	调研	2.4099869860702753e-05
3276	稔	3.707672286261962e-06
3277	下属	2.4099869860702753e-05
3278	财务处	0.00012420702158977571
3279	总部	5.0053575864536486e-05
3280	车内	5.561508429392943e-06
3281	岭南大学	9.269180715654904e-06
3282	张嘉玲	7.415344572523924e-06
3283	小军	5.561508429392943e-06
3284	兼职	5.0053575864536486e-05
3285	单证员	7.415344572523924e-06
3286	诺基亚	7.415344572523924e-06
3287	负责	0.0002243141733188487
3288	任工	3.1515214433226674e-05
3289	法学硕士	6.117659272332237e-05
3290	公司制	1.2976853001916867e-05
3291	仙	5.561508429392943e-06
3292	海正药业	3.89305590057506e-05
3293	绒毛厂	7.415344572523924e-06
3294	贡献	2.4099869860702753e-05
3295	财政局	4.6345903578274524e-05
3296	勘察院	7.415344572523924e-06
3297	畜牧师	1.2976853001916867e-05
3298	长安	1.2976853001916867e-05
3299	方正科技	9.269180715654904e-06
3300	技术部	6.859193729584629e-05
3301	徐勇	5.561508429392943e-06
3302	力系	9.269180715654904e-06
3303	花园	5.561508429392943e-06
3304	进出口部	9.269180715654904e-06
3305	加深	5.561508429392943e-06
3306	市花	9.269180715654904e-06
3307	荔	3.707672286261962e-06
3308	告期	5.561508429392943e-06
3309	筹划	5.561508429392943e-06
3310	美德	5.561508429392943e-06
3311	二次	1.6684525288178828e-05
3312	在内	1.2976853001916867e-05
3313	基金	6.488426500958433e-05
3314	吴光	5.561508429392943e-06
3315	知识分子	9.269180715654904e-06
3316	建行	5.561508429392943e-06
3317	六月	1.2976853001916867e-05
3318	成本	3.1515214433226674e-05
3319	张航	5.561508429392943e-06
3320	北京师范大学	1.2976853001916867e-05
3321	金茂	5.561508429392943e-06
3322	莱特	5.561508429392943e-06
3323	管理室	7.415344572523924e-06
3324	乐通	9.269180715654904e-06
3325	济南市	2.4099869860702753e-05
3326	融德	5.561508429392943e-06
3327	商厦	9.269180715654904e-06
3328	建筑设计	1.6684525288178828e-05
3329	胜利	5.561508429392943e-06
3330	忠	1.4830689145047848e-05
3331	紫	5.561508429392943e-06
3332	秘书科	1.2976853001916867e-05
3333	本籍	5.561508429392943e-06
3334	付	1.4830689145047848e-05
3335	总支	3.5222886719488636e-05
3336	炼	3.707672286261962e-06
3337	兴祥	5.561508429392943e-06
3338	第一	0.00012420702158977571
3339	何国	9.269180715654904e-06
3340	营运部	7.415344572523924e-06
3341	西洋	5.561508429392943e-06
3342	亚洲局	7.415344572523924e-06
3343	副行长	9.083797101341807e-05
3344	林生策	7.415344572523924e-06
3345	贸易中心	9.269180715654904e-06
3346	仪器仪表	9.269180715654904e-06
3347	再生	1.2976853001916867e-05
3348	大人	5.561508429392943e-06
3349	药品	1.2976853001916867e-05
3350	复合材料	3.1515214433226674e-05
3351	小额贷款	1.6684525288178828e-05
3352	湖南	0.0003207136527616597
3353	迄今	5.561508429392943e-06
3354	楼	5.561508429392943e-06
3355	宫矿	9.269180715654904e-06
3356	临沂	5.561508429392943e-06
3357	王武龙	7.415344572523924e-06
3358	教研室	3.5222886719488636e-05
3359	秘	9.269180715654904e-06
3360	特	1.4830689145047848e-05
3361	华映	5.561508429392943e-06
3362	旅正	5.561508429392943e-06
3363	南宁市	7.415344572523924e-06
3364	李明山	7.415344572523924e-06
3365	旅	5.561508429392943e-06
3366	营长	5.561508429392943e-06
3367	陈传贤	1.2976853001916867e-05
3368	线路	5.561508429392943e-06
3369	13日	1.2976853001916867e-05
3370	太平洋保险	1.1123016858785886e-05
3371	南疆	5.561508429392943e-06
3372	副董事长	0.00040228244305942287
3373	1961	0.00017240676131118123
3374	变压器厂	2.4099869860702753e-05
3375	利德	9.269180715654904e-06
3376	飞	2.224603371757177e-05
3377	清华	0.00010196098787220395
3378	北卡罗来	9.269180715654904e-06
3379	蕾	3.707672286261962e-06
3380	一九八零年	1.1123016858785886e-05
3381	建明	5.561508429392943e-06
3382	二	5.746892043706041e-05
3383	广州钢铁厂	1.1123016858785886e-05
3384	万里	1.6684525288178828e-05
3385	孙黎明	7.415344572523924e-06
3386	科经理	7.415344572523924e-06
3387	协会理事	3.89305590057506e-05
3388	中基	5.561508429392943e-06
3389	具备	5.561508429392943e-06
3390	环境保护	3.89305590057506e-05
3391	22日	2.9661378290095696e-05
3392	恒威	5.561508429392943e-06
3393	HK	5.561508429392943e-06
3394	热电	1.6684525288178828e-05
3395	委任	1.6684525288178828e-05
3396	创世	5.561508429392943e-06
3397	常晓波	7.415344572523924e-06
3398	血液	9.269180715654904e-06
3399	五金	5.561508429392943e-06
3400	MPACC	1.1123016858785886e-05
3401	科学技术委员会	2.7807542146964715e-05
3402	闸北区	7.415344572523924e-06
3403	中国电信集团	1.2976853001916867e-05
3404	1967	0.00021689882874632478
3405	ACCA	1.6684525288178828e-05
3406	果菜	5.561508429392943e-06
3407	兴	2.7807542146964715e-05
3408	香港	0.00018352977816996711
3409	转干	5.561508429392943e-06
3410	陈礼璠	7.415344572523924e-06
3411	卫戍	5.561508429392943e-06
3412	天正	9.269180715654904e-06
3413	备有	7.229960958210825e-05
3414	光威	9.269180715654904e-06
3415	荣获	3.1515214433226674e-05
