3695	统战部	1.3057429840797286e-05
3696	高校	9.793072380597964e-06
3697	随意	1.6321787300996608e-05
3698	架桥	1.6321787300996608e-05
3699	查询	9.793072380597964e-06
3700	十分必要	1.6321787300996608e-05
3701	发动	1.6321787300996608e-05
3702	街	9.793072380597964e-06
3703	接见	9.793072380597964e-06
3704	国一	9.793072380597964e-06
3705	塔	6.528714920398643e-06
3706	德吉	9.793072380597964e-06
3707	久久	9.793072380597964e-06
3708	20年	1.3057429840797286e-05
3709	家宝家	1.3057429840797286e-05
3710	适航	9.793072380597964e-06
3711	填报	9.793072380597964e-06
3712	几十	2.2850502221395252e-05
3713	层楼	9.793072380597964e-06
3714	发行	2.9379217141793896e-05
3715	进藏	1.6321787300996608e-05
3716	三项	9.793072380597964e-06
3717	权威	9.793072380597964e-06
3718	万绍芬	1.3057429840797286e-05
3719	中美	2.9379217141793896e-05
3720	共同富裕	1.6321787300996608e-05
3721	集权	1.6321787300996608e-05
3722	送药	9.793072380597964e-06
3723	应该	5.5494076823388465e-05
3724	欠税款	1.3057429840797286e-05
3725	有利条件	1.6321787300996608e-05
3726	小苗	9.793072380597964e-06
3727	第十三届	2.9379217141793896e-05
3728	据统计	6.20227917437871e-05
3729	隔膜	9.793072380597964e-06
3730	江苏	5.5494076823388465e-05
3731	敏捷	9.793072380597964e-06
3732	下乡	1.6321787300996608e-05
3733	一小块	1.3057429840797286e-05
3734	寻到	9.793072380597964e-06
3735	驾校	9.793072380597964e-06
3736	警方	2.9379217141793896e-05
3737	出游	9.793072380597964e-06
3738	球赛	9.793072380597964e-06
3739	寿命	9.793072380597964e-06
3740	支付	1.6321787300996608e-05
3741	一路	2.2850502221395252e-05
3742	速度	3.590793206219254e-05
3743	建设银行	1.6321787300996608e-05
3744	胜利	4.8965361902989825e-05
3745	40%	1.3057429840797286e-05
3746	主控	9.793072380597964e-06
3747	北爱尔兰	1.6321787300996608e-05
3748	24万	1.3057429840797286e-05
3749	毅然	1.6321787300996608e-05
3750	来车	9.793072380597964e-06
3751	三盘	9.793072380597964e-06
3752	让娜	9.793072380597964e-06
3753	卡车	9.793072380597964e-06
3754	千多元	1.3057429840797286e-05
3755	弘扬	2.2850502221395252e-05
3756	清真	9.793072380597964e-06
3757	卡	9.793072380597964e-06
3758	运用	3.590793206219254e-05
3759	共振	9.793072380597964e-06
3760	母女	2.2850502221395252e-05
3761	富有经验	1.6321787300996608e-05
3762	不辞	9.793072380597964e-06
3763	阿卜杜勒·阿齐兹·达希勒	4.2436646982591184e-05
3764	来看	2.2850502221395252e-05
3765	好像	9.793072380597964e-06
3766	根本	6.20227917437871e-05
3767	监督制约	1.6321787300996608e-05
3768	中华儿女	1.6321787300996608e-05
3769	行使	1.6321787300996608e-05
3770	接收	9.793072380597964e-06
3771	中国电信	1.6321787300996608e-05
3772	肯尼	9.793072380597964e-06
3773	视同	9.793072380597964e-06
3774	闭幕	1.6321787300996608e-05
3775	物理疗法	1.6321787300996608e-05
3776	启动	2.2850502221395252e-05
3777	东北	2.2850502221395252e-05
3778	成	5.2229719363189145e-05
3779	人手	9.793072380597964e-06
3780	行政区	3.2643574601993216e-05
3781	酒	9.793072380597964e-06
3782	壮大	9.793072380597964e-06
3783	封信	3.590793206219254e-05
3784	虬	6.528714920398643e-06
3785	总体	1.6321787300996608e-05
3786	人迹	9.793072380597964e-06
3787	耶路撒冷	5.5494076823388465e-05
3788	门类	1.6321787300996608e-05
3789	油工	2.9379217141793896e-05
3790	行署	9.793072380597964e-06
3791	强光	9.793072380597964e-06
3792	钟	1.958614476119593e-05
3793	鉴于	2.2850502221395252e-05
3794	水灌	9.793072380597964e-06
3795	两座	9.793072380597964e-06
3796	林枫	9.793072380597964e-06
3797	青海	2.2850502221395252e-05
3798	减轻负担	1.6321787300996608e-05
3799	论坛	9.793072380597964e-06
3800	杰拉尔	1.3057429840797286e-05
3801	画意	9.793072380597964e-06
3802	合作项目	1.6321787300996608e-05
3803	国民	0.0001207812260273749
3804	使得	9.793072380597964e-06
3805	照顾	1.6321787300996608e-05
3806	录像	1.6321787300996608e-05
3807	底蕴	9.793072380597964e-06
3808	引着	9.793072380597964e-06
3809	湖	6.528714920398643e-06
3810	比如	9.793072380597964e-06
3811	印度尼西亚	1.958614476119593e-05
3812	到底	9.793072380597964e-06
3813	老人	2.2850502221395252e-05
3814	启发	1.6321787300996608e-05
3815	凭借	9.793072380597964e-06
3816	北京国安队	1.958614476119593e-05
3817	先导	1.6321787300996608e-05
3818	问寒问暖	1.6321787300996608e-05
3819	留在	2.9379217141793896e-05
3820	萦绕在	1.3057429840797286e-05
3821	肇庆	1.6321787300996608e-05
3822	散落	9.793072380597964e-06
3823	齐齐哈尔	1.6321787300996608e-05
3824	碎	9.793072380597964e-06
3825	过街	1.6321787300996608e-05
3826	集体	2.9379217141793896e-05
3827	尔德	9.793072380597964e-06
3828	宝林	9.793072380597964e-06
3829	索尼亚	1.3057429840797286e-05
3830	巴哈	9.793072380597964e-06
3831	引导	5.5494076823388465e-05
3832	东城区	1.3057429840797286e-05
3833	机关	5.5494076823388465e-05
3834	维	9.793072380597964e-06
3835	联退	9.793072380597964e-06
3836	象牙	9.793072380597964e-06
3837	中商	9.793072380597964e-06
3838	劝	6.528714920398643e-06
3839	万道	9.793072380597964e-06
3840	教科文	1.3057429840797286e-05
3841	世界人权宣言	2.2850502221395252e-05
3842	台词	9.793072380597964e-06
3843	尤以	9.793072380597964e-06
3844	时熏	9.793072380597964e-06
3845	1975年	1.958614476119593e-05
3846	引发	1.6321787300996608e-05
3847	世界	0.00029052781395773965
3848	温饱	3.590793206219254e-05
3849	发达	2.9379217141793896e-05
3850	外交官	2.2850502221395252e-05
3851	穴	6.528714920398643e-06
3852	艺术创作	1.6321787300996608e-05
3853	阻止	1.6321787300996608e-05
3854	群众监督	1.6321787300996608e-05
3855	越权	9.793072380597964e-06
3856	扮演	1.6321787300996608e-05
3857	大佛	9.793072380597964e-06
3858	张帆	9.793072380597964e-06
3859	书	2.2850502221395252e-05
3860	使命	2.9379217141793896e-05
3861	试图	9.793072380597964e-06
3862	明	1.6321787300996608e-05
3863	效率	1.6321787300996608e-05
3864	瀛州	1.6321787300996608e-05
3865	有异	9.793072380597964e-06
3866	甚少	9.793072380597964e-06
3867	肚兜	9.793072380597964e-06
3868	须经	9.793072380597964e-06
3869	上	0.0004047803250647159
3870	青睐	9.793072380597964e-06
3871	古乐器	1.3057429840797286e-05
3872	重当	9.793072380597964e-06
3873	好友	9.793072380597964e-06
3874	庞大	9.793072380597964e-06
3875	赛季	2.9379217141793896e-05
3876	回归祖国	2.9379217141793896e-05
3877	谢颂凯	1.3057429840797286e-05
3878	储存	1.6321787300996608e-05
3879	三边	9.793072380597964e-06
3880	海国	9.793072380597964e-06
3881	曦	6.528714920398643e-06
3882	九五	9.793072380597964e-06
3883	斗志	9.793072380597964e-06
3884	周年	4.8965361902989825e-05
3885	盟	6.528714920398643e-06
3886	鲁迅文学院	1.958614476119593e-05
3887	诺言	9.793072380597964e-06
3888	;“	9.793072380597964e-06
3889	捧	1.3057429840797286e-05
3890	明显提高	1.6321787300996608e-05
3891	使节	9.793072380597964e-06
3892	居民	0.00010119508126617898
3893	基础产业	4.2436646982591184e-05
3894	万余	9.793072380597964e-06
3895	6时	1.6321787300996608e-05
3896	灵通	9.793072380597964e-06
3897	虚功	9.793072380597964e-06
3898	行长	9.793072380597964e-06
3899	崛田	9.793072380597964e-06
3900	各社	9.793072380597964e-06
3901	华联	9.793072380597964e-06
3902	船头	9.793072380597964e-06
3903	石头	9.793072380597964e-06
3904	股东	4.2436646982591184e-05
3905	里尔街	1.3057429840797286e-05
3906	南京市	2.2850502221395252e-05
3907	遗传	9.793072380597964e-06
3908	品种齐全	1.6321787300996608e-05
3909	不仅仅	2.2850502221395252e-05
3910	刻	6.528714920398643e-06
3911	67亿	1.3057429840797286e-05
3912	清点	9.793072380597964e-06
3913	打折扣	1.3057429840797286e-05
3914	打	2.9379217141793896e-05
3915	女主	9.793072380597964e-06
3916	61	9.793072380597964e-06
3917	商厦	9.793072380597964e-06
3918	雷雨	9.793072380597964e-06
3919	过节	9.793072380597964e-06
3920	东北部	1.3057429840797286e-05
3921	形势严峻	1.6321787300996608e-05
3922	求同克异·求同存异·求同求异	4.8965361902989825e-05
3923	民权	9.793072380597964e-06
3924	13年	1.3057429840797286e-05
3925	抢修	9.793072380597964e-06
3926	荆州	9.793072380597964e-06
3927	研讨	5.5494076823388465e-05
3928	真的	2.2850502221395252e-05
3929	会议	0.00026441295427614503
3930	伊拉	6.855150666418576e-05
3931	甘肃省	1.3057429840797286e-05
3932	肯定	2.2850502221395252e-05
3933	行之有效	1.6321787300996608e-05
3934	特内	9.793072380597964e-06
3935	不绝于耳	1.6321787300996608e-05
3936	卡特	9.793072380597964e-06
3937	军舰	9.793072380597964e-06
3938	嫁	6.528714920398643e-06
3939	水土流失	1.6321787300996608e-05
3940	那天	9.793072380597964e-06
3941	震区	9.793072380597964e-06
3942	方面	0.0002121832349129559
3943	利维	9.793072380597964e-06
3944	拼	6.528714920398643e-06
3945	仍未	9.793072380597964e-06
3946	诉说	9.793072380597964e-06
3947	千里	1.6321787300996608e-05
3948	学科群	1.3057429840797286e-05
3949	城区	2.9379217141793896e-05
3950	整幅	9.793072380597964e-06
3951	城风	9.793072380597964e-06
3952	快	3.2643574601993216e-05
3953	彩	6.528714920398643e-06
3954	土壤	9.793072380597964e-06
3955	水产	9.793072380597964e-06
3956	尼亚	4.8965361902989825e-05
3957	钻机	2.2850502221395252e-05
3958	8410	1.6321787300996608e-05
3959	大姐	1.6321787300996608e-05
3960	精神财富	1.6321787300996608e-05
3961	里拉	2.2850502221395252e-05
3962	规程	9.793072380597964e-06
3963	高技术	4.2436646982591184e-05
3964	孤独	9.793072380597964e-06
3965	煦	6.528714920398643e-06
3966	可是	9.793072380597964e-06
3967	续加	2.2850502221395252e-05
3968	炒面	9.793072380597964e-06
3969	较熟	9.793072380597964e-06
3970	第九十	1.3057429840797286e-05
3971	担负	9.793072380597964e-06
3972	寒意	9.793072380597964e-06
3973	4.6万	1.6321787300996608e-05
3974	面对	5.5494076823388465e-05
3975	状况	2.2850502221395252e-05
3976	女队	9.793072380597964e-06
3977	加工	3.590793206219254e-05
3978	宋双	9.793072380597964e-06
3979	乃至	2.2850502221395252e-05
3980	总参谋长	2.9379217141793896e-05
3981	大汗	9.793072380597964e-06
3982	田野	2.9379217141793896e-05
3983	投资者	1.3057429840797286e-05
3984	勘查业	1.3057429840797286e-05
3985	注射	9.793072380597964e-06
3986	愿望	9.793072380597964e-06
3987	印度政府	2.9379217141793896e-05
3988	触犯刑律	1.6321787300996608e-05
3989	小浪底	3.2643574601993216e-05
3990	秉建	9.793072380597964e-06
3991	中国画	1.3057429840797286e-05
3992	种林	9.793072380597964e-06
3993	村	3.917228952239186e-05
3994	足够	9.793072380597964e-06
3995	车	1.6321787300996608e-05
3996	心态	2.2850502221395252e-05
3997	革命战争	5.5494076823388465e-05
3998	公安厅	2.2850502221395252e-05
3999	这个	0.0001338386558681722
4000	应用	2.9379217141793896e-05
4001	世纪	8.160893650498304e-05
4002	关心	4.8965361902989825e-05
4003	鲜草	9.793072380597964e-06
4004	带	2.6114859681594572e-05
4005	被	0.00011751686856717558
4006	万事顺卡	1.6321787300996608e-05
4007	种菜	1.6321787300996608e-05
4008	不论	1.6321787300996608e-05
4009	廊开府	1.3057429840797286e-05
4010	战略	0.0001338386558681722
4011	有些	5.5494076823388465e-05
4012	点评	9.793072380597964e-06
4013	月末	1.6321787300996608e-05
4014	啸风	9.793072380597964e-06
4015	黄土	1.6321787300996608e-05
4016	九七	9.793072380597964e-06
4017	伏尔加格勒	1.958614476119593e-05
4018	温哥华	2.2850502221395252e-05
4019	金沙	9.793072380597964e-06
4020	西乐	9.793072380597964e-06
4021	力量	4.2436646982591184e-05
4022	炼油厂	1.3057429840797286e-05
4023	中外	2.9379217141793896e-05
4024	卫刚	9.793072380597964e-06
4025	良性	4.2436646982591184e-05
4026	伦	2.6114859681594572e-05
4027	市中心区	1.6321787300996608e-05
4028	石家	9.793072380597964e-06
4029	万处	9.793072380597964e-06
4030	沙角	9.793072380597964e-06
4031	萦绕	9.793072380597964e-06
4032	财富	9.793072380597964e-06
4033	的	0.005206650149017918
4034	一颗	2.9379217141793896e-05
4035	实需	9.793072380597964e-06
4036	天安	9.793072380597964e-06
4037	重塑	9.793072380597964e-06
4038	盘?	9.793072380597964e-06
4039	开办	2.9379217141793896e-05
4040	别人	2.9379217141793896e-05
4041	地政	9.793072380597964e-06
4042	宏观调控	2.9379217141793896e-05
4043	深化改革	5.5494076823388465e-05
4044	268	1.3057429840797286e-05
4045	中央书记处	1.958614476119593e-05
4046	自动	1.6321787300996608e-05
4047	演习	1.6321787300996608e-05
4048	路警	9.793072380597964e-06
4049	石家庄	1.3057429840797286e-05
4050	1238亿	1.958614476119593e-05
4051	当前	3.590793206219254e-05
4052	刘昌赫	1.3057429840797286e-05
4053	法权	9.793072380597964e-06
4054	家声	9.793072380597964e-06
4055	好转	9.793072380597964e-06
4056	非农	9.793072380597964e-06
4057	社科	9.793072380597964e-06
4058	减负	9.793072380597964e-06
4059	肉	6.528714920398643e-06
4060	透彻	9.793072380597964e-06
4061	送来	1.6321787300996608e-05
4062	清蒙	9.793072380597964e-06
4063	资力	9.793072380597964e-06
4064	大大	9.793072380597964e-06
4065	质问	9.793072380597964e-06
4066	长城	4.2436646982591184e-05
4067	不通	9.793072380597964e-06
4068	交谈	2.2850502221395252e-05
4069	成为	0.0001664822304701654
4070	百合	9.793072380597964e-06
4071	建工	1.6321787300996608e-05
4072	中国海关	1.6321787300996608e-05
4073	止	9.793072380597964e-06
4074	点儿	1.6321787300996608e-05
4075	拍	6.528714920398643e-06
4076	开发	0.00015342480062936813
4077	志士仁人	1.6321787300996608e-05
4078	进项	9.793072380597964e-06
4079	良好效果	1.6321787300996608e-05
4080	在线	2.2850502221395252e-05
4081	乐	1.958614476119593e-05
4082	不正	9.793072380597964e-06
4083	室	1.3057429840797286e-05
4084	江西	2.9379217141793896e-05
4085	新体	9.793072380597964e-06
4086	绿色工程	1.6321787300996608e-05
4087	采油	9.793072380597964e-06
4088	双	2.6114859681594572e-05
4089	受审	9.793072380597964e-06
4090	国电	9.793072380597964e-06
4091	羚牛	1.6321787300996608e-05
4092	历来	9.793072380597964e-06
4093	抡起	9.793072380597964e-06
4094	贸易区	1.3057429840797286e-05
4095	做事	9.793072380597964e-06
4096	香港特别行政区	2.6114859681594572e-05
4097	全社	3.590793206219254e-05
4098	海军	4.8965361902989825e-05
4099	大举	1.6321787300996608e-05
4100	凯瑟琳	1.3057429840797286e-05
4101	和解	9.793072380597964e-06
4102	论述	9.793072380597964e-06
4103	国家工商	1.6321787300996608e-05
4104	我党	1.6321787300996608e-05
4105	一个多月	1.6321787300996608e-05
4106	务工	1.6321787300996608e-05
4107	平如镜	1.3057429840797286e-05
4108	比尔	9.793072380597964e-06
4109	军队	2.2850502221395252e-05
4110	请勿	9.793072380597964e-06
4111	6811	1.6321787300996608e-05
4112	东加里曼丹	1.958614476119593e-05
4113	十五届	2.2850502221395252e-05
4114	去	9.793072380597965e-05
4115	怀	9.793072380597964e-06
4116	拉那烈	1.3057429840797286e-05
4117	6600万	1.958614476119593e-05
4118	标准	4.8965361902989825e-05
4119	大火	1.6321787300996608e-05
4120	特派	9.793072380597964e-06
4121	西安	2.9379217141793896e-05
4122	流入	9.793072380597964e-06
4123	者	9.793072380597964e-06
4124	同国	9.793072380597964e-06
4125	曾	7.181586412438507e-05
4126	西北	9.793072380597964e-06
4127	威特	2.2850502221395252e-05
4128	涨价	9.793072380597964e-06
4129	香河	9.793072380597964e-06
4130	金泽洙	1.3057429840797286e-05
4131	执法	6.20227917437871e-05
4132	雷同	9.793072380597964e-06
4133	毕业论文	1.6321787300996608e-05
4134	地级	9.793072380597964e-06
4135	寻找	3.590793206219254e-05
4136	啦	1.3057429840797286e-05
4137	扩产	9.793072380597964e-06
4138	一九四	1.3057429840797286e-05
4139	不容	1.6321787300996608e-05
4140	路基	1.6321787300996608e-05
4141	189	1.3057429840797286e-05
4142	塑料	9.793072380597964e-06
4143	受到冲击	1.6321787300996608e-05
4144	索赔案	1.3057429840797286e-05
4145	创造	8.813765142538168e-05
4146	认清	9.793072380597964e-06
4147	新业	9.793072380597964e-06
4148	取	9.793072380597964e-06
4149	来信	9.793072380597964e-06
4150	颗	1.3057429840797286e-05
4151	历经	9.793072380597964e-06
4152	西哥	9.793072380597964e-06
4153	信心	2.9379217141793896e-05
4154	民警	8.813765142538168e-05
4155	天山南北	1.6321787300996608e-05
4156	开车	1.6321787300996608e-05
4157	词	6.528714920398643e-06
4158	管护	9.793072380597964e-06
4159	钉子	9.793072380597964e-06
4160	加里曼丹	1.6321787300996608e-05
4161	专门从事	1.6321787300996608e-05
4162	一颗颗	1.3057429840797286e-05
4163	兹罗提	2.6114859681594572e-05
4164	税名	9.793072380597964e-06
4165	信息时代	1.6321787300996608e-05
4166	温和	9.793072380597964e-06
4167	结算	9.793072380597964e-06
4168	洋	6.528714920398643e-06
4169	27	2.2850502221395252e-05
4170	塔尼亚	2.2850502221395252e-05
4171	农民收入	1.6321787300996608e-05
4172	夏天	2.2850502221395252e-05
4173	娘家	1.6321787300996608e-05
4174	不熟	9.793072380597964e-06
4175	无条件	1.3057429840797286e-05
4176	浙江省	1.3057429840797286e-05
4177	结实	9.793072380597964e-06
4178	战术	2.2850502221395252e-05
4179	善想	9.793072380597964e-06
4180	华盛顿邮报	1.958614476119593e-05
4181	对外	5.5494076823388465e-05
4182	热	9.793072380597964e-06
4183	法部	9.793072380597964e-06
4184	富葬礼	1.3057429840797286e-05
4185	粗制	9.793072380597964e-06
4186	红肚	9.793072380597964e-06
4187	用	0.00010445943872637829
4188	三角	9.793072380597964e-06
4189	不约	9.793072380597964e-06
4190	其四	9.793072380597964e-06
4191	德宏州府	1.6321787300996608e-05
4192	找出	1.6321787300996608e-05
4193	树苗	9.793072380597964e-06
4194	别关	9.793072380597964e-06
4195	公顷	1.6321787300996608e-05
4196	表面现象	1.6321787300996608e-05
4197	石广生	1.3057429840797286e-05
4198	肩负着	1.3057429840797286e-05
4199	信服	9.793072380597964e-06
4200	进区	9.793072380597964e-06
4201	畅谈	1.6321787300996608e-05
4202	特写	9.793072380597964e-06
4203	藏经	9.793072380597964e-06
4204	膘	6.528714920398643e-06
4205	1·7万	1.6321787300996608e-05
4206	“	0.000923813161236408
4207	礼尚往来	1.6321787300996608e-05
4208	文艺	1.6321787300996608e-05
4209	护	1.6321787300996608e-05
4210	玲	9.793072380597964e-06
4211	珩	6.528714920398643e-06
4212	清洁	9.793072380597964e-06
4213	农奴制	1.3057429840797286e-05
4214	最低	2.2850502221395252e-05
4215	声	2.9379217141793896e-05
4216	印象深刻	1.6321787300996608e-05
4217	钟高红	1.3057429840797286e-05
4218	示警	9.793072380597964e-06
4219	减少	3.590793206219254e-05
4220	特委	2.2850502221395252e-05
4221	全国人大外事委员会	3.2643574601993216e-05
4222	缴纳	1.6321787300996608e-05
4223	优惠	4.8965361902989825e-05
4224	战成	9.793072380597964e-06
4225	你们	1.6321787300996608e-05
4226	家乡	5.5494076823388465e-05
4227	10.09	1.958614476119593e-05
4228	公仆	9.793072380597964e-06
4229	游牧民	1.3057429840797286e-05
4230	有责	9.793072380597964e-06
4231	挤到	9.793072380597964e-06
4232	总重量	1.3057429840797286e-05
4233	三国	1.6321787300996608e-05
4234	利用	0.00010119508126617898
4235	严峻	9.793072380597964e-06
4236	气象台	1.3057429840797286e-05
4237	引起	2.2850502221395252e-05
4238	值得注意	1.6321787300996608e-05
4239	共性	9.793072380597964e-06
4240	徐州市	1.3057429840797286e-05
4241	人士	5.5494076823388465e-05
4242	倾向	9.793072380597964e-06
4243	宏观性	1.3057429840797286e-05
4244	10余	1.3057429840797286e-05
4245	余万	9.793072380597964e-06
4246	△	6.528714920398643e-06
4247	僵局	9.793072380597964e-06
4248	起步	9.793072380597964e-06
4249	地质矿产	1.6321787300996608e-05
4250	境内	9.793072380597964e-06
4251	功	6.528714920398643e-06
4252	华为	9.793072380597964e-06
4253	证券	2.9379217141793896e-05
4254	规则	2.9379217141793896e-05
4255	4	0.0001207812260273749
4256	神教	9.793072380597964e-06
4257	未能	1.6321787300996608e-05
4258	侯宗宾	1.3057429840797286e-05
4259	下书	9.793072380597964e-06
4260	获奖	9.793072380597964e-06
4261	一日	9.793072380597964e-06
4262	掌声	9.793072380597964e-06
4263	确	1.3057429840797286e-05
4264	电印	9.793072380597964e-06
4265	夫斯基	1.3057429840797286e-05
4266	细胞因子	1.6321787300996608e-05
4267	找到	4.8965361902989825e-05
4268	谈得	9.793072380597964e-06
4269	美	5.5494076823388465e-05
4270	希尔	9.793072380597964e-06
4271	持续	2.2850502221395252e-05
4272	不列颠	1.3057429840797286e-05
4273	乌龙球	1.3057429840797286e-05
4274	展开	2.9379217141793896e-05
4275	形式多样	1.6321787300996608e-05
4276	起	6.528714920398643e-05
4277	海拔	1.6321787300996608e-05
4278	发射	9.793072380597964e-06
4279	人大	0.00010119508126617898
4280	八仙	9.793072380597964e-06
4281	力抓	1.6321787300996608e-05
4282	洪涝	1.6321787300996608e-05
4283	60%	1.3057429840797286e-05
4284	人民日报	6.855150666418576e-05
4285	:『	2.2850502221395252e-05
4286	巴勒	9.793072380597964e-06
4287	一把汗	1.3057429840797286e-05
4288	42.59万	2.2850502221395252e-05
4289	难点	1.6321787300996608e-05
4290	盖亭	9.793072380597964e-06
4291	亚洲象	1.3057429840797286e-05
4292	费舍尔	1.3057429840797286e-05
4293	诗句	9.793072380597964e-06
4294	千里志	1.3057429840797286e-05
4295	壮劳力	1.3057429840797286e-05
4296	挺立	9.793072380597964e-06
4297	所得税	1.3057429840797286e-05
4298	国礼	9.793072380597964e-06
4299	奋斗	3.590793206219254e-05
4300	神清气爽	1.6321787300996608e-05
4301	互借	9.793072380597964e-06
4302	造成	7.50802215845844e-05
4303	考查	9.793072380597964e-06
4304	东西部	1.3057429840797286e-05
4305	座谈会	7.181586412438507e-05
4306	施特	9.793072380597964e-06
4307	徐达	9.793072380597964e-06
4308	分权	9.793072380597964e-06
4309	男篮	9.793072380597964e-06
4310	姑且	9.793072380597964e-06
4311	独有	9.793072380597964e-06
4312	128	1.3057429840797286e-05
4313	德平	9.793072380597964e-06
4314	暨	6.528714920398643e-06
4315	17829963104	3.917228952239186e-05
4316	应邀	9.793072380597964e-06
4317	、	0.0018835342545350086
4318	南	1.958614476119593e-05
4319	疗效	9.793072380597964e-06
4320	今年以来	1.6321787300996608e-05
4321	尽早	9.793072380597964e-06
4322	梦想	2.2850502221395252e-05
4323	拿来	9.793072380597964e-06
4324	加强团	1.3057429840797286e-05
4325	削减	2.9379217141793896e-05
4326	应补	9.793072380597964e-06
4327	竭尽	1.6321787300996608e-05
4328	金山	9.793072380597964e-06
4329	因袭	9.793072380597964e-06
4330	优美	2.2850502221395252e-05
4331	亿	2.6114859681594572e-05
4332	保险	3.590793206219254e-05
4333	诗碑	9.793072380597964e-06
4334	大城市	1.3057429840797286e-05
4335	增长速度	2.9379217141793896e-05
4336	福建省	1.3057429840797286e-05
4337	大声	9.793072380597964e-06
4338	专家学者	1.6321787300996608e-05
4339	该项	9.793072380597964e-06
4340	荒漠	2.9379217141793896e-05
4341	突破性	1.3057429840797286e-05
4342	第四	2.2850502221395252e-05
4343	谨	6.528714920398643e-06
4344	航站	9.793072380597964e-06
4345	克数	9.793072380597964e-06
4346	面值	9.793072380597964e-06
4347	海南省	1.3057429840797286e-05
4348	修改稿	1.3057429840797286e-05
4349	本版	9.793072380597964e-06
4350	老师	9.793072380597964e-06
4351	定住	9.793072380597964e-06
4352	桥下	2.2850502221395252e-05
4353	要是	2.2850502221395252e-05
4354	同城	9.793072380597964e-06
4355	抗旱	9.793072380597964e-06
4356	出版署	2.2850502221395252e-05
4357	良好形象	1.6321787300996608e-05
4358	水中	9.793072380597964e-06
4359	莫过	9.793072380597964e-06
4360	能力	6.855150666418576e-05
4361	操纵	9.793072380597964e-06
4362	政府职能	1.6321787300996608e-05
4363	地理	9.793072380597964e-06
4364	消除	2.2850502221395252e-05
4365	切实	4.2436646982591184e-05
4366	登革热病	1.6321787300996608e-05
4367	他	0.0004439526145871077
4368	4·5%	1.6321787300996608e-05
4369	摄像	9.793072380597964e-06
4370	走进	4.2436646982591184e-05
4371	费尔巴哈	1.6321787300996608e-05
4372	小钟	2.2850502221395252e-05
4373	7日	4.2436646982591184e-05
4374	医学	1.6321787300996608e-05
4375	差使	9.793072380597964e-06
4376	海德	9.793072380597964e-06
4377	厦门	2.9379217141793896e-05
4378	祝贺	3.590793206219254e-05
4379	法律委员会	1.958614476119593e-05
4380	危害	3.590793206219254e-05
4381	每人	2.2850502221395252e-05
4382	尔巴	9.793072380597964e-06
4383	谢绝	9.793072380597964e-06
4384	雪域	9.793072380597964e-06
4385	欧盟委员会	1.958614476119593e-05
4386	村办	9.793072380597964e-06
4387	吗	4.2436646982591184e-05
4388	为什么	4.2436646982591184e-05
4389	党和政府	1.6321787300996608e-05
4390	根	1.3057429840797286e-05
4391	一两	9.793072380597964e-06
4392	影视作品	1.6321787300996608e-05
4393	通路	9.793072380597964e-06
4394	幸好	9.793072380597964e-06
4395	刑警	9.793072380597964e-06
4396	99%	1.3057429840797286e-05
4397	蔚然	9.793072380597964e-06
4398	怕	9.793072380597964e-06
4399	些小	9.793072380597964e-06
4400	明方	9.793072380597964e-06
4401	澳洲	9.793072380597964e-06
4402	值得称赞	1.6321787300996608e-05
4403	行	1.958614476119593e-05
4404	垦荒	9.793072380597964e-06
4405	分群	9.793072380597964e-06
4406	反本	9.793072380597964e-06
4407	算不了什	1.6321787300996608e-05
4408	:‘	9.793072380597964e-06
4409	产品	0.00012730994094777354
4410	倡议	1.6321787300996608e-05
4411	手参	9.793072380597964e-06
4412	动武	9.793072380597964e-06
4413	课	6.528714920398643e-06
4414	胜诉	9.793072380597964e-06
4415	中文网站	1.6321787300996608e-05
4416	四十七	1.3057429840797286e-05
4417	接触	1.6321787300996608e-05
4418	番禺	9.793072380597964e-06
4419	以至于	1.3057429840797286e-05
4420	小书	9.793072380597964e-06
4421	要领	2.2850502221395252e-05
4422	准确率	2.2850502221395252e-05
4423	误解	9.793072380597964e-06
4424	1935年	1.958614476119593e-05
4425	艺术水平	1.6321787300996608e-05
4426	又	0.0001501604431691688
4427	创造精神	1.6321787300996608e-05
4428	第九	4.2436646982591184e-05
4429	护送	9.793072380597964e-06
4430	秀	1.3057429840797286e-05
4431	好使	1.6321787300996608e-05
4432	安生	9.793072380597964e-06
4433	小小	1.6321787300996608e-05
4434	新政	9.793072380597964e-06
4435	希勒	9.793072380597964e-06
4436	库勒	9.793072380597964e-06
4437	泓	6.528714920398643e-06
4438	献	1.3057429840797286e-05
4439	镇江	9.793072380597964e-06
4440	单层	9.793072380597964e-06
4441	多半	9.793072380597964e-06
4442	岔路河镇	1.6321787300996608e-05
4443	高层	9.793072380597964e-06
4444	几	7.181586412438507e-05
4445	马关	9.793072380597964e-06
4446	—	2.9379217141793896e-05
4447	回响	9.793072380597964e-06
4448	相关	1.6321787300996608e-05
4449	谈话	3.590793206219254e-05
4450	如今	5.5494076823388465e-05
4451	别人家	1.3057429840797286e-05
4452	甚至	9.466636634578032e-05
4453	784	1.3057429840797286e-05
4454	理论工作者	1.958614476119593e-05
4455	物业	9.793072380597964e-06
4456	首批	1.6321787300996608e-05
4457	烟台市	1.3057429840797286e-05
4458	特利尔	1.3057429840797286e-05
4459	马铃薯	1.3057429840797286e-05
4460	画说	9.793072380597964e-06
